Format Version,1.1,Take Name,Take 2016-04-06 08.07.39 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-04-06 08.07.39.119 PM,Total Frames,4607,Rotation Type,Quaternion

,,Marker,Marker,Marker
4069,33.908333,-2.011045,1.424090,1.049439
4070,33.916667,-2.010502,1.424057,1.050111
4071,33.925000,-2.009517,1.423969,1.050841
4072,33.933333,-2.009624,1.424306,1.050924
4073,33.941667,-2.009067,1.424371,1.051510
4074,33.950000,-2.007747,1.424082,1.052383
4075,33.958333,-2.007061,1.424056,1.052962
4076,33.966667,-2.006196,1.423836,1.053731
4077,33.975000,-2.005693,1.423953,1.054414
4078,33.983333,-2.004738,1.423854,1.055088
4079,33.991667,-2.004035,1.423850,1.055897
4080,34.000000,-2.003262,1.423791,1.056676
4081,34.008333,-2.002529,1.423897,1.057512
4082,34.016667,-2.001737,1.424061,1.058342
4083,34.025000,-2.000887,1.424170,1.059162
4084,34.033333,-2.000057,1.424153,1.059850
4085,34.041667,-1.999339,1.424174,1.060359
4086,34.050000,-1.998397,1.423911,1.061095
4087,34.058333,-1.998625,1.424063,1.060938
4088,34.066667,-1.997693,1.424021,1.061689
4089,34.075000,-1.997064,1.424139,1.062030
4090,34.083333,-1.996442,1.424334,1.062322
4091,34.091667,-1.995830,1.424155,1.062605
4092,34.100000,-1.994889,1.424193,1.062927
4093,34.108333,-1.994382,1.424247,1.062908
4094,34.116667,-1.993385,1.424063,1.063087
4095,34.125000,-1.992334,1.424080,1.063249
4096,34.133333,-1.991906,1.424111,1.063231
4097,34.141667,-1.991015,1.424142,1.063358
4098,34.150000,-1.989994,1.423993,1.063598
4099,34.158333,-1.989277,1.424020,1.063537
4100,34.166667,-1.988555,1.423881,1.063394
4101,34.175000,-1.988358,1.424003,1.063192
4102,34.183333,-1.987807,1.424165,1.063172
4103,34.191667,-1.986816,1.424087,1.063603
4104,34.200000,-1.986763,1.424298,1.063227
4105,34.208333,-1.985947,1.424226,1.063433
4106,34.216667,-1.985731,1.424274,1.063233
4107,34.225000,-1.984789,1.424213,1.063540
4108,34.233333,-1.984609,1.424326,1.063311
4109,34.241667,-1.983720,1.424087,1.063305
4110,34.250000,-1.983331,1.424191,1.063332
4111,34.258333,-1.982974,1.424084,1.063231
4112,34.266667,-1.982829,1.424339,1.063157
4113,34.275000,-1.982275,1.424166,1.063218
4114,34.283333,-1.981913,1.424118,1.063173
4115,34.291667,-1.981877,1.424243,1.062772
4116,34.300000,-1.981487,1.424269,1.062749
4117,34.308333,-1.980654,1.424081,1.063038
4118,34.316667,-1.981317,1.424253,1.062230
4119,34.325000,-1.981094,1.424308,1.062056
4120,34.333333,-1.981309,1.424281,1.061534
4121,34.341667,-1.980995,1.424308,1.061351
4122,34.350000,-1.980936,1.424187,1.061146
4123,34.358333,-1.980915,1.424220,1.060954
4124,34.366667,-1.980811,1.424332,1.060896
4125,34.375000,-1.980806,1.424416,1.060749
4126,34.383333,-1.980814,1.424407,1.060747
4127,34.391667,-1.980645,1.424368,1.060723
4128,34.400000,-1.980695,1.424387,1.060640
4129,34.408333,-1.980538,1.424441,1.060741
4130,34.416667,-1.980566,1.424383,1.060774
4131,34.425000,-1.980477,1.424279,1.060773
4132,34.433333,-1.980366,1.424380,1.060942
4133,34.441667,-1.980480,1.424322,1.060875
4134,34.450000,-1.980647,1.424223,1.060902
4135,34.458333,-1.980675,1.424259,1.060919
4136,34.466667,-1.980363,1.424213,1.061238
4137,34.475000,-1.980380,1.424331,1.061286
4138,34.483333,-1.980406,1.424250,1.061425
4139,34.491667,-1.980332,1.424224,1.061551
4140,34.500000,-1.980497,1.424361,1.061617
4141,34.508333,-1.980571,1.424312,1.061677
4142,34.516667,-1.980602,1.424381,1.061969
4143,34.525000,-1.980595,1.424289,1.062016
4144,34.533333,-1.980914,1.424255,1.062054
4145,34.541667,-1.980950,1.424196,1.062186
4146,34.550000,-1.980928,1.424390,1.062492
4147,34.558333,-1.981628,1.424207,1.062181
4148,34.566667,-1.981858,1.424182,1.062175
4149,34.575000,-1.981985,1.424213,1.062394
4150,34.583333,-1.982578,1.424151,1.062138
4151,34.591667,-1.983009,1.424224,1.062136
4152,34.600000,-1.983429,1.424176,1.062061
4153,34.608333,-1.984081,1.424244,1.061964
4154,34.616667,-1.984715,1.424176,1.061822
4155,34.625000,-1.985313,1.424156,1.061774
4156,34.633333,-1.986140,1.424392,1.061622
4157,34.641667,-1.986830,1.424428,1.061640
4158,34.650000,-1.987492,1.424369,1.061476
4159,34.658333,-1.988102,1.424166,1.061381
4160,34.666667,-1.989069,1.424308,1.061350
4161,34.675000,-1.989550,1.424050,1.061296
4162,34.683333,-1.990464,1.424060,1.061071
4163,34.691667,-1.991296,1.423952,1.060901
4164,34.700000,-1.992301,1.423945,1.060726
4165,34.708333,-1.993374,1.424076,1.060515
4166,34.716667,-1.994237,1.423970,1.060213
4167,34.725000,-1.995673,1.424182,1.059874
4168,34.733333,-1.997012,1.424188,1.059443
4169,34.741667,-1.998186,1.424243,1.059189
4170,34.750000,-1.999214,1.424183,1.058921
4171,34.758333,-2.000343,1.424173,1.058636
4172,34.766667,-2.001311,1.423946,1.058368
4173,34.775000,-2.002755,1.423856,1.057739
4174,34.783333,-2.004052,1.423841,1.057223
4175,34.791667,-2.005161,1.423864,1.056692
4176,34.800000,-2.006225,1.423738,1.056208
4177,34.808333,-2.007442,1.423770,1.055749
4178,34.816667,-2.008713,1.423678,1.055076
4179,34.825000,-2.010106,1.423827,1.054476
4180,34.833333,-2.011293,1.423798,1.054145
4181,34.841667,-2.012816,1.423947,1.053584
4182,34.850000,-2.014363,1.423939,1.052903
4183,34.858333,-2.015738,1.423838,1.052254
4184,34.866667,-2.016802,1.423699,1.051960
4185,34.875000,-2.017722,1.423909,1.051740
4186,34.883333,-2.018940,1.423833,1.051414
4187,34.891667,-2.020719,1.423847,1.050775
4188,34.900000,-2.022033,1.423734,1.050533
4189,34.908333,-2.023369,1.423744,1.050128
4190,34.916667,-2.024665,1.423872,1.049788
4191,34.925000,-2.025943,1.423932,1.049438
4192,34.933333,-2.027219,1.423989,1.049087
4193,34.941667,-2.028090,1.423908,1.048808
4194,34.950000,-2.029174,1.423970,1.048585
4195,34.958333,-2.030852,1.424047,1.047950
4196,34.966667,-2.031880,1.423922,1.047452
4197,34.975000,-2.032832,1.423680,1.047057
4198,34.983333,-2.034007,1.423529,1.046540
4199,34.991667,-2.034979,1.423460,1.046155
4200,35.000000,-2.036346,1.423644,1.045615
4201,35.008333,-2.037343,1.423672,1.045315
4202,35.016667,-2.038801,1.423745,1.044649
4203,35.025000,-2.039855,1.423633,1.044362
4204,35.033333,-2.040861,1.423660,1.043999
4205,35.041667,-2.042011,1.423768,1.043814
4206,35.050000,-2.043236,1.423719,1.043683
4207,35.058333,-2.044051,1.423689,1.043687
4208,35.066667,-2.044734,1.423435,1.043668
4209,35.075000,-2.045650,1.423383,1.043676
4210,35.083333,-2.046485,1.423377,1.043874
4211,35.091667,-2.047373,1.423639,1.044205
4212,35.100000,-2.048024,1.423614,1.044445
4213,35.108333,-2.048565,1.423679,1.044850
4214,35.116667,-2.049330,1.423613,1.045279
4215,35.125000,-2.049665,1.423674,1.045985
4216,35.133333,-2.049472,1.423367,1.047120
4217,35.141667,-2.050413,1.423591,1.047325
4218,35.150000,-2.050627,1.423396,1.048034
4219,35.158333,-2.050949,1.423403,1.048902
4220,35.166667,-2.051134,1.423291,1.049668
4221,35.175000,-2.051005,1.423231,1.050498
4222,35.183333,-2.051292,1.423267,1.051390
4223,35.191667,-2.051681,1.423290,1.051887
4224,35.200000,-2.052135,1.423245,1.052200
4225,35.208333,-2.052627,1.423305,1.052614
4226,35.216667,-2.053227,1.423216,1.052639
4227,35.225000,-2.053629,1.423097,1.052849
4228,35.233333,-2.053703,1.422979,1.053164
4229,35.241667,-2.054036,1.422804,1.053132
4230,35.250000,-2.054545,1.422756,1.052913
4231,35.258333,-2.055184,1.422977,1.052735
4232,35.266667,-2.055274,1.422795,1.052423
4233,35.275000,-2.055384,1.422708,1.051922
4234,35.283333,-2.055717,1.422765,1.051374
4235,35.291667,-2.055857,1.422844,1.050883
4236,35.300000,-2.056018,1.422962,1.050240
4237,35.308333,-2.056068,1.423044,1.049682
4238,35.316667,-2.056065,1.423297,1.049142
4239,35.325000,-2.055745,1.423342,1.048656
4240,35.333333,-2.055393,1.423245,1.048008
4241,35.341667,-2.055105,1.423430,1.047505
4242,35.350000,-2.054622,1.423419,1.046909
4243,35.358333,-2.054009,1.423492,1.046596
4244,35.366667,-2.053268,1.423389,1.046421
4245,35.375000,-2.052529,1.423486,1.046470
4246,35.383333,-2.051681,1.423534,1.046407
4247,35.391667,-2.049812,1.423315,1.047130
4248,35.400000,-2.050020,1.424111,1.046549
4249,35.408333,-2.047751,1.423452,1.047160
4250,35.416667,-2.046902,1.423409,1.047075
4251,35.425000,-2.046054,1.423404,1.046770
4252,35.433333,-2.045240,1.423373,1.046405
4253,35.441667,-2.044508,1.423480,1.045956
4254,35.450000,-2.043561,1.423681,1.045638
4255,35.458333,-2.041771,1.423652,1.045688
4256,35.466667,-2.040636,1.423758,1.045335
4257,35.475000,-2.039373,1.423730,1.045006
4258,35.483333,-2.037657,1.423650,1.044608
4259,35.491667,-2.036119,1.423545,1.044190
4260,35.500000,-2.034911,1.423616,1.043602
4261,35.508333,-2.033298,1.423726,1.043124
4262,35.516667,-2.031048,1.423765,1.042897
4263,35.525000,-2.028865,1.423562,1.042733
4264,35.533333,-2.027672,1.423697,1.042378
4265,35.541667,-2.026378,1.423871,1.042009
4266,35.550000,-2.024200,1.423743,1.042028
4267,35.558333,-2.022670,1.424025,1.041631
4268,35.566667,-2.021352,1.424145,1.041310
4269,35.575000,-2.019693,1.424156,1.041154
4270,35.583333,-2.018411,1.424394,1.041080
4271,35.591667,-2.016526,1.424225,1.041144
4272,35.600000,-2.014857,1.424081,1.041111
4273,35.608333,-2.013568,1.424170,1.040829
4274,35.616667,-2.011698,1.424020,1.041014
4275,35.625000,-2.010561,1.424372,1.041132
4276,35.633333,-2.008831,1.424377,1.041567
4277,35.641667,-2.007654,1.424459,1.041643
4278,35.650000,-2.006436,1.424427,1.041499
4279,35.658333,-2.004555,1.424267,1.041920
4280,35.666667,-2.003142,1.424277,1.042123
4281,35.675000,-2.001664,1.424322,1.042245
4282,35.683333,-2.000335,1.424352,1.042397
4283,35.691667,-1.999157,1.424711,1.042576
4284,35.700000,-1.997092,1.424534,1.043125
4285,35.708333,-1.995943,1.424490,1.043098
4286,35.716667,-1.994681,1.424461,1.043239
4287,35.725000,-1.993391,1.424429,1.043306
4288,35.733333,-1.991900,1.424677,1.043771
4289,35.741667,-1.990403,1.424628,1.044061
4290,35.750000,-1.989026,1.424755,1.044391
4291,35.758333,-1.987624,1.424576,1.044581
4292,35.766667,-1.985768,1.424534,1.045227
4293,35.775000,-1.983553,1.424140,1.046089
4294,35.783333,-1.982982,1.424480,1.045808
4295,35.791667,-1.982130,1.424536,1.045845
4296,35.800000,-1.981009,1.424738,1.046257
4297,35.808333,-1.979553,1.424765,1.046742
4298,35.816667,-1.978255,1.424752,1.047250
4299,35.825000,-1.977525,1.424863,1.047305
4300,35.833333,-1.976732,1.424822,1.047449
4301,35.841667,-1.975977,1.424799,1.047745
4302,35.850000,-1.975201,1.424835,1.047998
4303,35.858333,-1.973304,1.424591,1.049005
4304,35.866667,-1.973755,1.425316,1.048782
4305,35.875000,-1.971334,1.424451,1.049869
4306,35.883333,-1.971211,1.424669,1.049655
4307,35.891667,-1.970975,1.424800,1.049653
4308,35.900000,-1.970325,1.424827,1.050087
4309,35.908333,-1.969974,1.424827,1.050369
4310,35.916667,-1.969573,1.424915,1.050772
4311,35.925000,-1.969390,1.424971,1.051043
4312,35.933333,-1.969029,1.424874,1.051436
4313,35.941667,-1.968533,1.424917,1.051969
4314,35.950000,-1.968189,1.424925,1.052392
4315,35.958333,-1.968026,1.424812,1.052861
4316,35.966667,-1.968042,1.424798,1.053264
4317,35.975000,-1.967761,1.424769,1.053881
4318,35.983333,-1.967719,1.424724,1.054354
4319,35.991667,-1.967498,1.424599,1.054836
4320,36.000000,-1.967327,1.424485,1.055193
4321,36.008333,-1.967263,1.424467,1.055533
4322,36.016667,-1.967119,1.424365,1.056044
4323,36.025000,-1.967601,1.424514,1.056138
4324,36.033333,-1.967709,1.424577,1.056495
4325,36.041667,-1.967609,1.424378,1.056992
4326,36.050000,-1.967966,1.424394,1.057179
4327,36.058333,-1.967853,1.424322,1.057667
4328,36.066667,-1.968423,1.424317,1.057703
4329,36.075000,-1.968640,1.424400,1.057989
4330,36.083333,-1.969164,1.424446,1.058122
4331,36.091667,-1.969343,1.424338,1.058166
4332,36.100000,-1.969805,1.424234,1.058292
4333,36.108333,-1.970168,1.424220,1.058269
4334,36.116667,-1.970785,1.424235,1.058198
4335,36.125000,-1.971450,1.424255,1.058060
4336,36.133333,-1.972382,1.424491,1.057800
4337,36.141667,-1.973139,1.424507,1.057629
4338,36.150000,-1.973503,1.424332,1.057412
4339,36.158333,-1.974146,1.424266,1.057159
4340,36.166667,-1.974966,1.424215,1.056756
4341,36.175000,-1.976124,1.424320,1.056149
4342,36.183333,-1.976718,1.424067,1.055699
4343,36.191667,-1.977568,1.424119,1.055266
4344,36.200000,-1.978431,1.424172,1.054640
4345,36.208333,-1.979122,1.424317,1.054228
4346,36.216667,-1.980656,1.424360,1.053166
4347,36.225000,-1.981905,1.424429,1.052244
4348,36.233333,-1.983326,1.424545,1.051225
4349,36.241667,-1.984333,1.424524,1.050408
4350,36.250000,-1.985637,1.424564,1.049406
4351,36.258333,-1.987127,1.424657,1.048285
4352,36.266667,-1.988397,1.424580,1.047344
4353,36.275000,-1.989553,1.424585,1.046410
4354,36.283333,-1.991004,1.424528,1.045549
4355,36.291667,-1.992458,1.424544,1.044514
4356,36.300000,-1.993667,1.424279,1.043529
4357,36.308333,-1.994980,1.424249,1.042734
4358,36.316667,-1.996536,1.424429,1.041678
4359,36.325000,-1.997774,1.424289,1.040652
4360,36.333333,-1.999301,1.424661,1.039573
4361,36.341667,-2.000660,1.424654,1.038481
4362,36.350000,-2.002047,1.424742,1.037416
4363,36.358333,-2.003413,1.424787,1.036507
4364,36.366667,-2.004623,1.424731,1.035730
4365,36.375000,-2.005773,1.424782,1.034852
4366,36.383333,-2.006508,1.424720,1.034084
4367,36.391667,-2.006603,1.424398,1.033834
4368,36.400000,-2.008367,1.424625,1.032452
4369,36.408333,-2.009566,1.424650,1.031649
4370,36.416667,-2.010937,1.424812,1.030636
4371,36.425000,-2.011925,1.424790,1.029963
4372,36.433333,-2.012920,1.424700,1.029229
4373,36.441667,-2.014216,1.425051,1.028713
4374,36.450000,-2.013771,1.424307,1.028965
4375,36.458333,-2.015709,1.425060,1.028170
4376,36.466667,-2.015909,1.424582,1.028038
4377,36.475000,-2.016066,1.424406,1.028186
4378,36.483333,-2.016693,1.424426,1.028172
4379,36.491667,-2.017284,1.424377,1.028217
4380,36.500000,-2.017478,1.424354,1.028711
4381,36.508333,-2.017905,1.424328,1.028962
4382,36.516667,-2.018221,1.424345,1.029509
4383,36.525000,-2.018107,1.424240,1.030341
4384,36.533333,-2.018416,1.424380,1.030805
4385,36.541667,-2.018474,1.424273,1.031426
4386,36.550000,-2.018755,1.424538,1.032031
4387,36.558333,-2.018719,1.424522,1.032650
4388,36.566667,-2.018317,1.424513,1.033510
4389,36.575000,-2.017992,1.424440,1.034382
4390,36.583333,-2.017628,1.424338,1.035352
4391,36.591667,-2.017487,1.424331,1.036097
4392,36.600000,-2.016787,1.424121,1.037245
4393,36.608333,-2.016649,1.424156,1.038330
4394,36.616667,-2.015972,1.424049,1.039378
4395,36.625000,-2.015554,1.424001,1.040311
4396,36.633333,-2.015218,1.424024,1.041173
4397,36.641667,-2.014879,1.424054,1.041993
4398,36.650000,-2.014207,1.424099,1.042992
4399,36.658333,-2.013557,1.424209,1.044026
4400,36.666667,-2.012712,1.424342,1.045294
4401,36.675000,-2.011783,1.424429,1.046356
4402,36.683333,-2.010700,1.424346,1.047442
4403,36.691667,-2.009922,1.424417,1.048365
4404,36.700000,-2.008395,1.424127,1.049671
4405,36.708333,-2.008206,1.424290,1.050023
4406,36.716667,-2.007069,1.424151,1.050920
4407,36.725000,-2.005987,1.424030,1.051652
4408,36.733333,-2.005449,1.424037,1.052089
4409,36.741667,-2.004080,1.423885,1.052766
4410,36.750000,-2.003042,1.424100,1.053171
4411,36.758333,-2.001618,1.423980,1.053850
4412,36.766667,-1.999898,1.423983,1.054538
4413,36.775000,-1.998906,1.424125,1.054854
4414,36.783333,-1.997482,1.423996,1.055161
4415,36.791667,-1.996452,1.424171,1.055373
4416,36.800000,-1.994836,1.424135,1.055657
4417,36.808333,-1.993186,1.424114,1.056120
4418,36.816667,-1.992042,1.424162,1.056051
4419,36.825000,-1.990672,1.424305,1.055800
4420,36.833333,-1.988971,1.424325,1.055886
4421,36.841667,-1.987007,1.424072,1.055971
4422,36.850000,-1.985848,1.424036,1.055927
4423,36.858333,-1.984023,1.424031,1.055966
4424,36.866667,-1.982025,1.424117,1.056201
4425,36.875000,-1.980496,1.424468,1.056078
4426,36.883333,-1.978818,1.424300,1.055952
4427,36.891667,-1.976969,1.424083,1.055675
4428,36.900000,-1.975721,1.424532,1.055403
4429,36.908333,-1.973541,1.424383,1.055561
4430,36.916667,-1.971554,1.424284,1.055569
4431,36.925000,-1.970258,1.424530,1.054966
4432,36.933333,-1.968593,1.424655,1.054742
4433,36.941667,-1.967142,1.424702,1.054676
4434,36.950000,-1.965671,1.424580,1.054370
4435,36.958333,-1.963824,1.424738,1.053961
4436,36.966667,-1.961666,1.424488,1.053954
4437,36.975000,-1.959286,1.424422,1.054281
4438,36.983333,-1.957871,1.424472,1.053898
4439,36.991667,-1.956641,1.424462,1.053308
4440,37.000000,-1.955847,1.424827,1.052693
4441,37.008333,-1.954100,1.424678,1.052561
4442,37.016667,-1.952624,1.424817,1.052368
4443,37.025000,-1.951054,1.424734,1.052263
4444,37.033333,-1.949666,1.424680,1.052012
4445,37.041667,-1.948313,1.424749,1.051894
4446,37.050000,-1.946842,1.424689,1.051662
4447,37.058333,-1.945607,1.424796,1.051450
4448,37.066667,-1.944497,1.424836,1.051328
4449,37.075000,-1.943374,1.424745,1.051173
4450,37.083333,-1.941749,1.424546,1.051272
4451,37.091667,-1.939722,1.424368,1.051740
4452,37.100000,-1.938922,1.424457,1.051514
4453,37.108333,-1.938291,1.424585,1.051015
4454,37.116667,-1.937583,1.424590,1.050770
4455,37.125000,-1.936368,1.424610,1.051017
4456,37.133333,-1.935575,1.424550,1.050910
4457,37.141667,-1.933979,1.424466,1.051513
4458,37.150000,-1.933326,1.424516,1.051249
4459,37.158333,-1.932180,1.424489,1.051424
4460,37.166667,-1.930972,1.424294,1.051557
4461,37.175000,-1.930190,1.424480,1.051838
4462,37.183333,-1.929012,1.424339,1.052105
4463,37.191667,-1.927765,1.424388,1.052527
4464,37.200000,-1.926950,1.424439,1.052671
4465,37.208333,-1.926191,1.424431,1.052773
4466,37.216667,-1.925186,1.424349,1.053063
4467,37.225000,-1.924206,1.424440,1.053434
4468,37.233333,-1.923085,1.424246,1.053984
4469,37.241667,-1.921823,1.424348,1.054740
4470,37.250000,-1.920694,1.424368,1.055392
4471,37.258333,-1.919514,1.424334,1.056125
4472,37.266667,-1.918453,1.424307,1.056880
4473,37.275000,-1.917132,1.424114,1.057882
4474,37.283333,-1.914947,1.423717,1.059723
4475,37.291667,-1.913723,1.423613,1.060617
4476,37.300000,-1.913649,1.423639,1.060650
4477,37.308333,-1.913392,1.423930,1.061067
4478,37.316667,-1.911980,1.423676,1.062140
4479,37.325000,-1.910871,1.423696,1.063199
4480,37.333333,-1.909847,1.423531,1.064212
4481,37.341667,-1.909164,1.423701,1.065143
4482,37.350000,-1.908402,1.423751,1.066272
4483,37.358333,-1.907449,1.423533,1.067466
4484,37.366667,-1.906695,1.423394,1.068552
4485,37.375000,-1.904772,1.422905,1.070446
4486,37.383333,-1.904115,1.422892,1.071545
4487,37.391667,-1.903350,1.422823,1.072777
4488,37.400000,-1.903813,1.423243,1.073169
4489,37.408333,-1.902902,1.423234,1.074465
4490,37.416667,-1.902269,1.423147,1.075542
4491,37.425000,-1.901285,1.423128,1.076735
4492,37.433333,-1.899493,1.422489,1.078730
4493,37.441667,-1.900328,1.422827,1.078996
4494,37.450000,-1.900064,1.422794,1.080061
4495,37.458333,-1.899608,1.422685,1.081249
4496,37.466667,-1.899133,1.422550,1.082476
4497,37.475000,-1.898899,1.422622,1.083538
4498,37.483333,-1.898359,1.422513,1.084832
4499,37.491667,-1.897420,1.422170,1.086423
4500,37.500000,-1.898073,1.422458,1.087042
4501,37.508333,-1.898300,1.422597,1.087922
4502,37.516667,-1.898367,1.422491,1.089118
4503,37.525000,-1.898520,1.422433,1.090226
4504,37.533333,-1.898529,1.422299,1.091385
4505,37.541667,-1.898357,1.422086,1.092635
4506,37.550000,-1.898625,1.422080,1.093596
4507,37.558333,-1.898814,1.421929,1.094690
4508,37.566667,-1.900080,1.422129,1.094983
4509,37.575000,-1.901024,1.422130,1.095258
4510,37.583333,-1.901493,1.422123,1.096007
4511,37.591667,-1.901821,1.422023,1.096795
4512,37.600000,-1.902483,1.422151,1.097419
4513,37.608333,-1.903187,1.422197,1.097969
