Format Version,1.1,Take Name,Take 2016-04-06 08.07.11 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-04-06 08.07.11.120 PM,Total Frames,3226,Rotation Type,Quaternion

,,Marker,Marker,Marker,Marker,Marker,Marker
,,Marker_10302,Marker_10302,Marker_10302,Marker_10310,Marker_10310,Marker_10310
,,"8392B20CF49E3570283E","8392B20CF49E3570283E","8392B20CF49E3570283E","8392B20CF49E35702846","8392B20CF49E35702846","8392B20CF49E35702846"
,,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z
2525,21.041667,-2.705023,1.417760,3.689311,,,
2526,21.050000,-2.704798,1.417762,3.689817,,,
2527,21.058333,-2.704439,1.417777,3.690273,,,
2528,21.066667,-2.704135,1.417824,3.690732,,,
2529,21.075000,-2.703750,1.417752,3.691133,,,
2530,21.083333,-2.703311,1.417766,3.691546,,,
2531,21.091667,-2.703023,1.417808,3.692020,,,
2532,21.100000,-2.701537,1.416064,3.692476,,,
2533,21.108333,-2.702295,1.417943,3.693052,,,
2534,21.116667,-2.700763,1.415955,3.693482,,,
2535,21.125000,-2.701635,1.418030,3.694239,,,
2536,21.133333,-2.701381,1.418021,3.694759,,,
2537,21.141667,-2.700058,1.416206,3.695216,,,
2538,21.150000,-2.699936,1.416202,3.695803,,,
2539,21.158333,-2.699719,1.416238,3.696464,,,
2540,21.166667,-2.699431,1.416328,3.697037,,,
2541,21.175000,-2.700317,1.418052,3.697672,,,
2542,21.183333,-2.698919,1.416347,3.698196,,,
2543,21.191667,-2.699678,1.418002,3.698508,,,
2544,21.200000,-2.698197,1.416361,3.699004,,,
2545,21.208333,-2.697777,1.416318,3.699519,,,
2546,21.216667,-2.697386,1.416174,3.699947,,,
2547,21.225000,-2.697052,1.416232,3.700477,,,
2548,21.233333,-2.697774,1.418036,3.700768,,,
2549,21.241667,-2.697478,1.417912,3.701016,,,
2550,21.250000,-2.697082,1.417929,3.701295,,,
2551,21.258333,-2.696578,1.417814,3.701526,,,
2552,21.266667,-2.696114,1.417614,3.701789,,,
2553,21.275000,-2.695651,1.417820,3.702126,,,
2554,21.283333,-2.695171,1.417938,3.702644,,,
2555,21.291667,-2.694867,1.417900,3.702905,,,
2556,21.300000,-2.694497,1.417992,3.703149,,,
2557,21.308333,-2.694236,1.417887,3.703446,,,
2558,21.316667,-2.694041,1.418129,3.703952,,,
2559,21.325000,-2.693818,1.418031,3.704129,,,
2560,21.333333,-2.693615,1.418219,3.704588,,,
2561,21.341667,-2.693505,1.418186,3.704856,,,
2562,21.350000,-2.693265,1.418078,3.705032,,,
2563,21.358333,-2.693011,1.418132,3.705392,,,
2564,21.366667,-2.692869,1.418235,3.705669,,,
2565,21.375000,-2.692657,1.418220,3.705882,,,
2566,21.383333,-2.692432,1.418238,3.706057,,,
2567,21.391667,-2.692165,1.418266,3.706235,,,
2568,21.400000,-2.691937,1.418232,3.706391,,,
2569,21.408333,-2.691663,1.418222,3.706542,,,
2570,21.416667,-2.691462,1.418365,3.706756,,,
2571,21.425000,-2.691193,1.418448,3.706990,,,
2572,21.433333,-2.691046,1.418394,3.707026,,,
2573,21.441667,-2.690837,1.418423,3.707196,,,
2574,21.450000,-2.690712,1.418506,3.707376,,,
2575,21.458333,-2.690590,1.418501,3.707489,,,
2576,21.466667,-2.690502,1.418581,3.707642,,,
2577,21.475000,-2.690456,1.418496,3.707757,,,
2578,21.483333,-2.690457,1.418509,3.707901,,,
2579,21.491667,-2.690419,1.418354,3.707941,,,
2580,21.500000,-2.690359,1.418476,3.708229,,,
2581,21.508333,-2.690330,1.418457,3.708301,,,
2582,21.516667,-2.690236,1.418502,3.708446,,,
2583,21.525000,-2.690264,1.418361,3.708365,,,
2584,21.533333,-2.690241,1.418415,3.708531,,,
2585,21.541667,-2.690217,1.418381,3.708550,,,
2586,21.550000,-2.690151,1.418387,3.708576,,,
2587,21.558333,-2.690133,1.418456,3.708548,,,
2588,21.566667,-2.690053,1.418285,3.708498,,,
2589,21.575000,-2.690002,1.418487,3.708581,,,
2590,21.583333,-2.689869,1.418568,3.708569,,,
2591,21.591667,-2.689833,1.418673,3.708688,,,
2592,21.600000,-2.689929,1.418463,3.708504,,,
2593,21.608333,-2.689991,1.418403,3.708429,,,
2594,21.616667,-2.689961,1.418363,3.708384,,,
2595,21.625000,-2.690086,1.418396,3.708520,,,
2596,21.633333,-2.690029,1.418346,3.708374,,,
2597,21.641667,-2.690217,1.418336,3.708372,,,
2598,21.650000,-2.690224,1.418276,3.708371,,,
2599,21.658333,-2.690221,1.418343,3.708281,,,
2600,21.666667,-2.690384,1.418357,3.708253,,,
2601,21.675000,-2.690384,1.418359,3.708129,,,
2602,21.683333,-2.690521,1.418380,3.708133,,,
2603,21.691667,-2.690539,1.418408,3.708029,,,
2604,21.700000,-2.690522,1.418453,3.707844,,,
2605,21.708333,-2.690632,1.418483,3.707739,,,
2606,21.716667,-2.690742,1.418367,3.707505,,,
2607,21.725000,-2.690836,1.418415,3.707422,,,
2608,21.733333,-2.690926,1.418353,3.707183,,,
2609,21.741667,-2.691135,1.418254,3.707035,,,
2610,21.750000,-2.691228,1.418348,3.706966,,,
2611,21.758333,-2.691354,1.418454,3.706796,,,
2612,21.766667,-2.691631,1.418344,3.706568,,,
2613,21.775000,-2.691808,1.418336,3.706396,,,
2614,21.783333,-2.692034,1.418211,3.706163,,,
2615,21.791667,-2.692339,1.418109,3.705953,,,
2616,21.800000,-2.692506,1.418133,3.705737,,,
2617,21.808333,-2.692646,1.418143,3.705605,,,
2618,21.816667,-2.692925,1.418181,3.705430,,,
2619,21.825000,-2.693078,1.418155,3.705169,,,
2620,21.833333,-2.693463,1.418218,3.705011,,,
2621,21.841667,-2.693592,1.418160,3.704762,,,
2622,21.850000,-2.693770,1.418221,3.704535,,,
2623,21.858333,-2.693957,1.418106,3.704240,,,
2624,21.866667,-2.694157,1.418092,3.703912,,,
2625,21.875000,-2.694335,1.418055,3.703664,,,
2626,21.883333,-2.694600,1.418015,3.703297,,,
2627,21.891667,-2.694931,1.417879,3.702910,,,
2628,21.900000,-2.695243,1.417885,3.702649,,,
2629,21.908333,-2.695529,1.417958,3.702363,,,
2630,21.916667,-2.695872,1.417893,3.701834,,,
2631,21.925000,-2.696315,1.417881,3.701409,,,
2632,21.933333,-2.696668,1.417853,3.701105,,,
2633,21.941667,-2.697136,1.417874,3.700778,,,
2634,21.950000,-2.697405,1.417879,3.700485,,,
2635,21.958333,-2.697767,1.417827,3.700123,,,
2636,21.966667,-2.697026,1.416190,3.699914,,,
2637,21.975000,-2.697460,1.416329,3.699665,,,
2638,21.983333,-2.698019,1.416350,3.699330,,,
2639,21.991667,-2.698261,1.416486,3.698938,,,
2640,22.000000,-2.699696,1.418091,3.698490,,,
2641,22.008333,-2.700073,1.417890,3.697983,,,
2642,22.016667,-2.700356,1.417999,3.697649,,,
2643,22.025000,-2.700607,1.417910,3.697064,,,
2644,22.033333,-2.700773,1.418078,3.696732,,,
2645,22.041667,-2.701036,1.418143,3.696218,,,
2646,22.050000,-2.700067,1.416125,3.695604,,,
2647,22.058333,-2.701421,1.417954,3.695092,,,
2648,22.066667,-2.700369,1.416075,3.694582,,,
2649,22.075000,-2.701757,1.417957,3.694099,,,
2650,22.083333,-2.701865,1.418046,3.693654,,,
2651,22.091667,-2.701025,1.416088,3.693071,,,
2652,22.100000,-2.701377,1.416093,3.692561,,,
2653,22.108333,-2.702822,1.417784,3.692170,,,
2654,22.116667,-2.703072,1.417747,3.691810,,,
2655,22.125000,-2.703313,1.417709,3.691453,,,
2656,22.133333,-2.703705,1.417735,3.691020,,,
2657,22.141667,-2.704057,1.417793,3.690734,,,
2658,22.150000,-2.704331,1.417810,3.690385,,,
2659,22.158333,-2.704639,1.417755,3.689966,,,
2660,22.166667,-2.704890,1.417741,3.689456,,,
2661,22.175000,-2.705149,1.417870,3.689027,,,
2662,22.183333,-2.705385,1.417820,3.688589,,,
2663,22.191667,-2.705609,1.417771,3.688066,,,
2664,22.200000,-2.705903,1.417727,3.687473,,,
2665,22.208333,-2.706105,1.417809,3.687016,,,
2666,22.216667,-2.706384,1.417692,3.686368,,,
2667,22.225000,-2.706488,1.417794,3.686082,,,
2668,22.233333,-2.706749,1.417763,3.685557,,,
2669,22.241667,-2.707021,1.417839,3.685154,,,
2670,22.250000,-2.707386,1.417696,3.684662,,,
2671,22.258333,-2.707599,1.417711,3.684185,,,
2672,22.266667,-2.707886,1.417675,3.683808,,,
2673,22.275000,-2.708150,1.417747,3.683319,,,
2674,22.283333,-2.708419,1.417591,3.682712,,,
2675,22.291667,-2.708875,1.417568,3.682136,,,
2676,22.300000,-2.709288,1.417475,3.681559,,,
2677,22.308333,-2.709780,1.417518,3.680975,,,
2678,22.316667,-2.710044,1.417556,3.680552,,,
2679,22.325000,-2.710303,1.417541,3.680048,,,
2680,22.333333,-2.710626,1.417513,3.679659,,,
2681,22.341667,-2.711010,1.417456,3.679173,,,
2682,22.350000,-2.711282,1.417477,3.678849,,,
2683,22.358333,-2.711515,1.417445,3.678471,,,
2684,22.366667,-2.711882,1.417370,3.678001,,,
2685,22.375000,-2.712274,1.417321,3.677687,,,
2686,22.383333,-2.712695,1.417291,3.677370,,,
2687,22.391667,-2.713173,1.417291,3.677128,,,
2688,22.400000,-2.713615,1.417207,3.676781,,,
2689,22.408333,-2.714118,1.417248,3.676533,,,
2690,22.416667,-2.714469,1.417194,3.676359,,,
2691,22.425000,-2.714928,1.417404,3.676263,,,
2692,22.433333,-2.715319,1.417270,3.676041,,,
2693,22.441667,-2.715619,1.417342,3.675991,,,
2694,22.450000,-2.715910,1.417320,3.675761,,,
2695,22.458333,-2.716204,1.417409,3.675812,,,
2696,22.466667,-2.716408,1.417534,3.675801,,,
2697,22.475000,-2.716578,1.417336,3.675658,,,
2698,22.483333,-2.716622,1.417356,3.675597,,,
2699,22.491667,-2.716820,1.417170,3.675472,,,
2700,22.500000,-2.716725,1.417227,3.675502,,,
2701,22.508333,-2.716644,1.417226,3.675562,,,
2702,22.516667,-2.716485,1.417368,3.675644,,,
2703,22.525000,-2.716397,1.417254,3.675653,,,
2704,22.533333,-2.716166,1.417244,3.675718,,,
2705,22.541667,-2.715801,1.417197,3.675770,,,
2706,22.550000,-2.715542,1.417306,3.675995,,,
2707,22.558333,-2.715216,1.417361,3.676148,,,
2708,22.566667,-2.714883,1.417380,3.676308,,,
2709,22.575000,-2.714488,1.417289,3.676400,,,
2710,22.583333,-2.714130,1.417318,3.676608,,,
2711,22.591667,-2.713821,1.417204,3.676791,,,
2712,22.600000,-2.713344,1.417154,3.677001,,,
2713,22.608333,-2.712942,1.417087,3.677257,,,
2714,22.616667,-2.712613,1.417223,3.677653,,,
2715,22.625000,-2.712188,1.417371,3.677989,,,
2716,22.633333,-2.711838,1.417383,3.678346,,,
2717,22.641667,-2.711587,1.417389,3.678762,,,
2718,22.650000,-2.711330,1.417382,3.679067,,,
2719,22.658333,-2.711048,1.417444,3.679474,,,
2720,22.666667,-2.710737,1.417415,3.679836,,,
2721,22.675000,-2.710461,1.417445,3.680216,,,
2722,22.683333,-2.710107,1.417442,3.680674,,,
2723,22.691667,-2.709783,1.417493,3.681022,,,
2724,22.700000,-2.709313,1.417515,3.681555,,,
2725,22.708333,-2.708817,1.417667,3.682066,,,
2726,22.716667,-2.708338,1.417819,3.682579,,,
2727,22.725000,-2.708037,1.417746,3.682851,,,
2728,22.733333,-2.707687,1.417711,3.683182,,,
2729,22.741667,-2.707381,1.417622,3.683563,,,
2730,22.750000,-2.707164,1.417742,3.684047,,,
2731,22.758333,-2.706973,1.417711,3.684475,,,
2732,22.766667,-2.706851,1.417701,3.684867,,,
2733,22.775000,-2.706655,1.417811,3.685467,,,
2734,22.783333,-2.706559,1.417780,3.685869,,,
2735,22.791667,-2.706476,1.417728,3.686297,,,
2736,22.800000,-2.706294,1.417768,3.686703,,,
2737,22.808333,-2.706151,1.417688,3.687167,,,
2738,22.816667,-2.705939,1.417570,3.687555,,,
2739,22.825000,-2.705781,1.417707,3.688105,,,
2740,22.833333,-2.705468,1.417686,3.688503,,,
2741,22.841667,-2.705197,1.417777,3.688915,,,
2742,22.850000,-2.704939,1.417721,3.689226,,,
2743,22.858333,-2.704629,1.417789,3.689525,,,
2744,22.866667,-2.704294,1.417848,3.689941,,,
2745,22.875000,-2.703985,1.417826,3.690260,,,
2746,22.883333,-2.703651,1.417791,3.690623,,,
2747,22.891667,-2.702336,1.415992,3.690893,,,
2748,22.900000,-2.702058,1.416018,3.691372,,,
2749,22.908333,-2.701818,1.415937,3.691531,,,
2750,22.916667,-2.702806,1.417749,3.691954,,,
2751,22.925000,-2.702565,1.417817,3.692321,,,
2752,22.933333,-2.702475,1.417783,3.692816,,,
2753,22.941667,-2.702340,1.417900,3.693351,,,
2754,22.950000,-2.702161,1.417981,3.693857,,,
2755,22.958333,-2.701949,1.418107,3.694394,,,
2756,22.966667,-2.701773,1.418128,3.694769,,,
2757,22.975000,-2.701663,1.417884,3.695009,,,
2758,22.983333,-2.701402,1.418088,3.695535,,,
2759,22.991667,-2.701068,1.417994,3.695814,,,
2760,23.000000,-2.700897,1.418035,3.696269,,,
2761,23.008333,-2.699679,1.416276,3.696682,,,
2762,23.016667,-2.699267,1.416183,3.696889,,,
2763,23.025000,-2.698905,1.416228,3.697328,,,
2764,23.033333,-2.698609,1.416144,3.697626,,,
2765,23.041667,-2.698236,1.416139,3.697918,,,
2766,23.050000,-2.698026,1.416188,3.698270,,,
2767,23.058333,-2.697768,1.416260,3.698654,,,
2768,23.066667,-2.697613,1.416218,3.698979,,,
2769,23.075000,-2.697335,1.416105,3.699224,,,
2770,23.083333,-2.698310,1.417969,3.699611,,,
2771,23.091667,-2.698121,1.417945,3.699955,,,
2772,23.100000,-2.697969,1.417945,3.700233,,,
2773,23.108333,-2.697769,1.417900,3.700451,,,
2774,23.116667,-2.697536,1.417859,3.700590,,,
2775,23.125000,-2.697317,1.417797,3.700672,,,
2776,23.133333,-2.697101,1.417845,3.700837,,,
2777,23.141667,-2.696859,1.417863,3.700956,,,
2778,23.150000,-2.696622,1.417924,3.701092,,,
2779,23.158333,-2.696337,1.417881,3.701143,,,
2780,23.166667,-2.696155,1.417885,3.701221,,,
2781,23.175000,-2.695877,1.417980,3.701349,,,
2782,23.183333,-2.695788,1.418014,3.701574,,,
2783,23.191667,-2.695670,1.417843,3.701635,,,
2784,23.200000,-2.695561,1.417963,3.701839,,,
2785,23.208333,-2.695580,1.417910,3.702007,,,
2786,23.216667,-2.695534,1.417841,3.702067,,,
2787,23.225000,-2.695584,1.417923,3.702372,,,
2788,23.233333,-2.695597,1.417840,3.702466,,,
2789,23.241667,-2.695615,1.417900,3.702620,,,
2790,23.250000,-2.695647,1.417961,3.702679,,,
2791,23.258333,-2.695700,1.417937,3.702767,,,
2792,23.266667,-2.695616,1.417845,3.702795,,,
2793,23.275000,-2.695629,1.417898,3.702638,,,
2794,23.283333,-2.695567,1.417792,3.702546,,,
2795,23.291667,-2.695506,1.417795,3.702439,,,
2796,23.300000,-2.695436,1.417866,3.702389,,,
2797,23.308333,-2.695455,1.417942,3.702364,,,
2798,23.316667,-2.695427,1.417953,3.702225,,,
2799,23.325000,-2.695499,1.417865,3.702044,,,
2800,23.333333,-2.695549,1.417948,3.702005,,,
2801,23.341667,-2.695652,1.417898,3.701804,,,
2802,23.350000,-2.695769,1.417891,3.701689,,,
2803,23.358333,-2.695976,1.417879,3.701557,,,
2804,23.366667,-2.696191,1.417903,3.701497,,,
2805,23.375000,-2.696448,1.417744,3.701243,,,
2806,23.383333,-2.696596,1.417916,3.701369,,,
2807,23.391667,-2.696854,1.417937,3.701229,,,
2808,23.400000,-2.696995,1.417989,3.701176,,,
2809,23.408333,-2.697098,1.417872,3.700898,,,
2810,23.416667,-2.697306,1.417908,3.700782,,,
2811,23.425000,-2.697502,1.417860,3.700597,,,
2812,23.433333,-2.697598,1.417912,3.700310,,,
2813,23.441667,-2.697735,1.417869,3.700144,,,
2814,23.450000,-2.697858,1.417982,3.699977,,,
2815,23.458333,-2.698021,1.417992,3.699678,,,
2816,23.466667,-2.698150,1.418000,3.699445,,,
2817,23.475000,-2.697243,1.416182,3.699260,,,
2818,23.483333,-2.697427,1.416257,3.698963,,,
2819,23.491667,-2.697721,1.416297,3.698771,,,
2820,23.500000,-2.698049,1.416295,3.698513,,,
2821,23.508333,-2.698411,1.416177,3.698254,,,
2822,23.516667,-2.698688,1.416045,3.697997,,,
2823,23.525000,-2.698916,1.416100,3.697805,,,
2824,23.533333,-2.699151,1.416019,3.697498,,,
2825,23.541667,-2.699461,1.416280,3.697312,,,
2826,23.550000,-2.700646,1.417966,3.696994,,,
2827,23.558333,-2.700849,1.417975,3.696647,,,
2828,23.566667,-2.700966,1.417887,3.696174,,,
2829,23.575000,-2.701073,1.417996,3.695935,,,
2830,23.583333,-2.701143,1.417956,3.695452,,,
2831,23.591667,-2.701122,1.417792,3.695006,,,
2832,23.600000,-2.701175,1.417807,3.694730,,,
2833,23.608333,-2.700150,1.415842,3.694341,,,
2834,23.616667,-2.700333,1.415977,3.694251,,,
2835,23.625000,-2.700415,1.415975,3.693812,,,
2836,23.633333,-2.701924,1.417859,3.693563,,,
2837,23.641667,-2.702131,1.417802,3.693346,,,
2838,23.650000,-2.702321,1.417821,3.692995,,,
2839,23.658333,-2.702586,1.417730,3.692751,,,
2840,23.666667,-2.702751,1.417838,3.692478,,,
2841,23.675000,-2.703038,1.417812,3.692299,,,
2842,23.683333,-2.703299,1.417769,3.692106,,,
2843,23.691667,-2.703470,1.417781,3.691823,,,
2844,23.700000,-2.703669,1.417656,3.691468,,,
2845,23.708333,-2.703781,1.417734,3.691278,,,
2846,23.716667,-2.703888,1.417798,3.691018,,,
2847,23.725000,-2.704029,1.417710,3.690715,,,
2848,23.733333,-2.704146,1.417818,3.690474,,,
2849,23.741667,-2.704150,1.417886,3.690210,,,
2850,23.750000,-2.704255,1.417770,3.689815,,,
2851,23.758333,-2.704398,1.417778,3.689463,,,
2852,23.766667,-2.704512,1.417826,3.689220,,,
2853,23.775000,-2.704684,1.417828,3.688894,,,
2854,23.783333,-2.704750,1.417905,3.688696,,,
2855,23.791667,-2.704942,1.417906,3.688435,,,
2856,23.800000,-2.705188,1.417759,3.688116,,,
2857,23.808333,-2.705435,1.417980,3.687984,,,
2858,23.816667,-2.705626,1.417770,3.687571,,,
2859,23.825000,-2.705882,1.417714,3.687264,,,
2860,23.833333,-2.706166,1.417790,3.687017,,,
2861,23.841667,-2.706338,1.417709,3.686661,,,
2862,23.850000,-2.706602,1.417745,3.686367,,,
2863,23.858333,-2.706753,1.417793,3.686057,,,
2864,23.866667,-2.706917,1.417714,3.685749,,,
2865,23.875000,-2.707003,1.417659,3.685417,,,
2866,23.883333,-2.707212,1.417778,3.685121,,,
2867,23.891667,-2.707323,1.417810,3.684830,,,
2868,23.900000,-2.707456,1.417748,3.684475,,,
2869,23.908333,-2.707597,1.417741,3.684171,,,
2870,23.916667,-2.707746,1.417704,3.683783,,,
2871,23.925000,-2.707895,1.417649,3.683384,,,
2872,23.933333,-2.708095,1.417742,3.683120,,,
2873,23.941667,-2.708329,1.417590,3.682579,,,
2874,23.950000,-2.708585,1.417638,3.682258,,,
2875,23.958333,-2.708963,1.417537,3.681871,,,
2876,23.966667,-2.709229,1.417521,3.681423,,,
2877,23.975000,-2.709557,1.417493,3.680975,,,
2878,23.983333,-2.709960,1.417477,3.680611,,,
2879,23.991667,-2.710088,1.417435,3.680281,,,
2880,24.000000,-2.710294,1.417417,3.679981,,,
2881,24.008333,-2.710533,1.417545,3.679773,,,
2882,24.016667,-2.710812,1.417431,3.679448,,,
2883,24.025000,-2.711081,1.417395,3.679162,,,
2884,24.033333,-2.711243,1.417372,3.678917,,,
2885,24.041667,-2.711528,1.417367,3.678861,,,
2886,24.050000,-2.711769,1.417327,3.678604,,,
2887,24.058333,-2.711972,1.417468,3.678531,,,
2888,24.066667,-2.712313,1.417295,3.678267,,,
2889,24.075000,-2.712572,1.417311,3.678110,,,
2890,24.083333,-2.712889,1.417234,3.678027,,,
2891,24.091667,-2.713233,1.417245,3.677905,,,
2892,24.100000,-2.713552,1.417207,3.677821,,,
2893,24.108333,-2.713788,1.417164,3.677578,,,
2894,24.116667,-2.714027,1.417170,3.677439,,,
2895,24.125000,-2.714162,1.417131,3.677244,,,
2896,24.133333,-2.714338,1.417255,3.677164,,,
2897,24.141667,-2.714392,1.417315,3.676986,,,
2898,24.150000,-2.714527,1.417117,3.676638,,,
2899,24.158333,-2.714599,1.417247,3.676534,,,
2900,24.166667,-2.714709,1.417180,3.676317,,,
2901,24.175000,-2.714873,1.417238,3.676220,,,
2902,24.183333,-2.714885,1.417259,3.676008,,,
2903,24.191667,-2.715022,1.417313,3.675963,,,
2904,24.200000,-2.715060,1.417386,3.675946,,,
2905,24.208333,-2.715044,1.417298,3.675817,,,
2906,24.216667,-2.715071,1.417314,3.675697,,,
2907,24.225000,-2.715147,1.417303,3.675687,,,
2908,24.233333,-2.715083,1.417254,3.675615,,,
2909,24.241667,-2.715130,1.417229,3.675668,,,
2910,24.250000,-2.715064,1.417284,3.675737,,,
2911,24.258333,-2.714990,1.417179,3.675769,,,
2912,24.266667,-2.714917,1.417397,3.675984,,,
2913,24.275000,-2.714803,1.417253,3.676093,,,
2914,24.283333,-2.714775,1.417320,3.676238,,,
2915,24.291667,-2.714687,1.417327,3.676441,,,
2916,24.300000,-2.714628,1.417268,3.676557,,,
2917,24.308333,-2.714486,1.417180,3.676644,,,
2918,24.316667,-2.714418,1.417284,3.676857,,,
2919,24.325000,-2.714220,1.417133,3.677074,,,
2920,24.333333,-2.714166,1.417244,3.677291,,,
2921,24.341667,-2.713993,1.417223,3.677411,,,
2922,24.350000,-2.713792,1.417198,3.677595,,,
2923,24.358333,-2.713595,1.417159,3.677747,,,
2924,24.366667,-2.713315,1.417107,3.677803,,,
2925,24.375000,-2.713022,1.417095,3.677916,,,
2926,24.383333,-2.712719,1.417163,3.678108,,,
2927,24.391667,-2.712455,1.417320,3.678299,,,
2928,24.400000,-2.712149,1.417385,3.678510,,,
2929,24.408333,-2.711828,1.417426,3.678676,,,
2930,24.416667,-2.711585,1.417437,3.678878,,,
2931,24.425000,-2.711331,1.417498,3.679138,,,
2932,24.433333,-2.711076,1.417471,3.679282,,,
2933,24.441667,-2.710860,1.417541,3.679579,,,
2934,24.450000,-2.710606,1.417527,3.679772,,,
2935,24.458333,-2.710398,1.417496,3.679993,,,
2936,24.466667,-2.710110,1.417515,3.680280,,,
2937,24.475000,-2.709874,1.417545,3.680566,,,
2938,24.483333,-2.709561,1.417489,3.680905,,,
2939,24.491667,-2.709203,1.417564,3.681268,,,
2940,24.500000,-2.708859,1.417651,3.681769,,,
2941,24.508333,-2.708607,1.417695,3.682152,,,
2942,24.516667,-2.708283,1.417716,3.682489,,,
2943,24.525000,-2.708111,1.417648,3.682788,,,
2944,24.533333,-2.707882,1.417761,3.683188,,,
2945,24.541667,-2.707792,1.417688,3.683480,,,
2946,24.550000,-2.707732,1.417719,3.683907,,,
2947,24.558333,-2.707616,1.417800,3.684398,,,
2948,24.566667,-2.707428,1.417780,3.684601,,,
2949,24.575000,-2.707358,1.417733,3.684933,,,
2950,24.583333,-2.707254,1.417776,3.685338,,,
2951,24.591667,-2.707130,1.417793,3.685591,,,
2952,24.600000,-2.706987,1.417650,3.685755,,,
2953,24.608333,-2.706842,1.417778,3.686078,,,
2954,24.616667,-2.706713,1.417661,3.686427,,,
2955,24.625000,-2.706480,1.417744,3.686691,,,
2956,24.633333,-2.706254,1.417741,3.686944,,,
2957,24.641667,-2.705938,1.417742,3.687143,,,
2958,24.650000,-2.705648,1.417710,3.687413,,,
2959,24.658333,-2.705414,1.417878,3.687756,,,
2960,24.666667,-2.705267,1.417781,3.687931,,,
2961,24.675000,-2.705034,1.417856,3.688308,,,
2962,24.683333,-2.704915,1.417860,3.688520,,,
2963,24.691667,-2.704782,1.417776,3.688740,,,
2964,24.700000,-2.704691,1.417762,3.688996,,,
2965,24.708333,-2.704641,1.417901,3.689407,,,
2966,24.716667,-2.704497,1.417912,3.689745,,,
2967,24.725000,-2.704436,1.417823,3.689952,,,
2968,24.733333,-2.704355,1.417793,3.690277,,,
2969,24.741667,-2.704268,1.417817,3.690554,,,
2970,24.750000,-2.704120,1.417774,3.690811,,,
2971,24.758333,-2.703980,1.417774,3.690959,,,
2972,24.766667,-2.703827,1.417684,3.691140,,,
2973,24.775000,-2.703580,1.417739,3.691393,,,
2974,24.783333,-2.703475,1.417705,3.691610,,,
2975,24.791667,-2.703206,1.417775,3.691756,,,
2976,24.800000,-2.703053,1.417661,3.691884,,,
2977,24.808333,-2.702838,1.417713,3.692105,,,
2978,24.816667,-2.702679,1.417827,3.692477,,,
2979,24.825000,-2.702476,1.417773,3.692606,,,
2980,24.833333,-2.702351,1.417920,3.692991,,,
2981,24.841667,-2.702181,1.417814,3.693258,,,
2982,24.850000,-2.702116,1.417895,3.693498,,,
2983,24.858333,-2.702047,1.417861,3.693772,,,
2984,24.866667,-2.701955,1.417937,3.694135,,,
2985,24.875000,-2.701801,1.417836,3.694318,,,
2986,24.883333,-2.701784,1.417980,3.694674,,,
2987,24.891667,-2.701659,1.418032,3.694973,,,
2988,24.900000,-2.701563,1.417995,3.695202,,,
2989,24.908333,-2.701399,1.417871,3.695325,,,
2990,24.916667,-2.701143,1.418057,3.695682,,,
2991,24.925000,-2.699811,1.416001,3.695781,,,
2992,24.933333,-2.699681,1.416029,3.695982,,,
2993,24.941667,-2.699527,1.415994,3.696192,,,
2994,24.950000,-2.699301,1.416028,3.696485,,,
2995,24.958333,-2.699267,1.416080,3.696766,,,
2996,24.966667,-2.699007,1.415852,3.696878,,,
2997,24.975000,-2.698880,1.416155,3.697308,,,
2998,24.983333,-2.698798,1.416142,3.697636,,,
2999,24.991667,-2.698607,1.416049,3.697826,,,
3000,25.000000,-2.698475,1.416135,3.698011,,,
3001,25.008333,-2.698412,1.416107,3.698284,,,
3002,25.016667,-2.698321,1.416320,3.698594,,,
3003,25.025000,-2.698296,1.416369,3.698917,,,
3004,25.033333,-2.697998,1.416209,3.698920,,,
3005,25.041667,-2.697953,1.416223,3.699190,,,
3006,25.050000,-2.697701,1.416160,3.699259,,,
3007,25.058333,-2.697619,1.416113,3.699528,,,
3008,25.066667,-2.697438,1.416216,3.699607,,,
3009,25.075000,-2.697361,1.416283,3.699814,,,
3010,25.083333,-2.698146,1.417986,3.699630,,,
3011,25.091667,-2.698065,1.417974,3.699726,,,
3012,25.100000,-2.697969,1.417948,3.699709,,,
3013,25.108333,-2.697925,1.417967,3.699730,,,
3014,25.116667,-2.697781,1.417967,3.699757,,,
3015,25.125000,-2.697710,1.417958,3.699800,,,
3016,25.133333,-2.697655,1.418023,3.699862,,,
3017,25.141667,-2.697656,1.418030,3.699931,,,
3018,25.150000,-2.697586,1.417922,3.699958,,,
3019,25.158333,-2.697624,1.417955,3.699923,,,
3020,25.166667,-2.697730,1.417926,3.700031,,,
3021,25.175000,-2.697752,1.417943,3.700037,,,
3022,25.183333,-2.697824,1.417924,3.700138,,,
3023,25.191667,-2.697917,1.418064,3.700219,,,
3024,25.200000,-2.697937,1.417845,3.700023,,,
3025,25.208333,-2.698036,1.417836,3.699980,,,
3026,25.216667,-2.698013,1.417945,3.699958,,,
3027,25.225000,-2.698106,1.417873,3.699821,,,
3028,25.233333,-2.698171,1.417837,3.699637,,,
3029,25.241667,-2.698147,1.417871,3.699565,,,
3030,25.250000,-2.698180,1.418032,3.699404,,,
3031,25.258333,-2.698235,1.418036,3.699318,,,
