Format Version,1.1,Take Name,Take 2016-04-07 09.30.11 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-04-07 09.30.11.679 PM,Total Frames,8363,Rotation Type,Quaternion

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Marker_10008,Marker_10008,Marker_10008,Marker_10009,Marker_10009,Marker_10009,Marker_10010,Marker_10010,Marker_10010
,,"8392B20CF49E35702718","8392B20CF49E35702718","8392B20CF49E35702718","8392B20CF49E35702719","8392B20CF49E35702719","8392B20CF49E35702719","8392B20CF49E3570271A","8392B20CF49E3570271A","8392B20CF49E3570271A"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z
7642,63.683333,-3.138175,2.027128,-3.940719,,,,,,
7643,63.691667,-3.133087,2.025246,-3.937260,,,,,,
7644,63.700000,-3.131955,2.023950,-3.938398,,,,,,
7645,63.708333,-3.128205,2.017947,-3.945337,,,,,,
7646,63.716667,-3.128975,2.020314,-3.942073,,,,,,
7647,63.725000,-3.125255,2.014776,-3.947460,,,,,,
7648,63.733333,-3.129808,2.018266,-3.946737,,,,,,
7649,63.741667,-3.129074,2.017091,-3.947345,,,,,,
7650,63.750000,-3.120103,2.009591,-3.950177,,,,,,
7651,63.758333,-3.121384,2.012473,-3.946144,,,,,,
7652,63.766667,-3.120058,2.010931,-3.947513,,,,,,
7653,63.775000,-3.116553,2.005154,-3.952506,,,,,,
7654,63.783333,-3.120986,2.008464,-3.952099,,,,,,
7655,63.791667,-3.120137,2.006989,-3.952746,,,,,,
7656,63.800000,,,,,,,,,
7657,63.808333,-3.112429,2.002276,-3.951544,,,,,,
7658,63.816667,-3.111248,2.000764,-3.952905,,,,,,
7659,63.825000,-3.110298,1.999409,-3.953556,,,,,,
7660,63.833333,-3.109243,1.997770,-3.954386,,,,,,
7661,63.841667,-3.108045,1.996338,-3.954615,,,,,,
7662,63.850000,-3.111363,1.995832,-3.959022,,,,,,
7663,63.858333,,,,,,,,,
7664,63.866667,-3.108180,1.992176,-3.961902,,,,,,
7665,63.875000,-3.103113,1.989826,-3.959884,,,,,,
7666,63.883333,-3.102312,1.988500,-3.960492,,,,,,
7667,63.891667,-3.101675,1.987228,-3.961480,,,,,,
7668,63.900000,-3.100702,1.985704,-3.962087,,,,,,
7669,63.908333,-3.099730,1.984234,-3.963256,,,,,,
7670,63.916667,-3.096097,1.978292,-3.969526,,,,,,
7671,63.925000,-3.100935,1.982165,-3.969216,,,,,,
7672,63.933333,-3.099756,1.980562,-3.970750,,,,,,
7673,63.941667,-3.099395,1.979715,-3.971622,,,,,,
7674,63.950000,-3.099239,1.978938,-3.972449,,,,,,
7675,63.958333,-3.099175,1.977751,-3.973596,,,,,,
7676,63.966667,-3.099157,1.976720,-3.974607,,,,,,
7677,63.975000,-3.098943,1.975931,-3.975664,,,,,,
7678,63.983333,-3.098857,1.974659,-3.976885,,,,,,
7679,63.991667,-3.098728,1.973478,-3.977870,,,,,,
7680,64.000000,-3.098148,1.972181,-3.978876,,,,,,
7681,64.008333,-3.097942,1.970933,-3.980155,,,,,,
7682,64.016667,,,,,,,,,
7683,64.025000,,,,,,,,,
7684,64.033333,,,,,,,,,
7685,64.041667,,,,,,,,,
7686,64.050000,-3.097124,1.964348,-3.985809,,,,,,
7687,64.058333,-3.097362,1.962999,-3.986808,,,,,,
7688,64.066667,-3.097640,1.961742,-3.987768,,,,,,
7689,64.075000,-3.098153,1.960438,-3.988830,,,,,,
7690,64.083333,,,,,,,,,
7691,64.091667,-3.095215,1.956172,-3.987670,,,,,,
7692,64.100000,-3.095499,1.954568,-3.988674,,,,,,
7693,64.108333,-3.095977,1.952909,-3.989980,,,,,,
7694,64.116667,-3.096586,1.951394,-3.991137,,,,,,
7695,64.125000,-3.097061,1.950162,-3.991835,,,,,,
7696,64.133333,-3.097559,1.948643,-3.992638,,,,,,
7697,64.141667,-3.098100,1.947076,-3.993387,,,,,,
7698,64.150000,-3.098584,1.946419,-3.994350,,,,,,
7699,64.158333,-3.098939,1.946829,-3.994997,,,,,,
7700,64.166667,-3.099198,1.946877,-3.995143,,,,,,
7701,64.175000,-3.100080,1.946790,-3.995744,,,,,,
7702,64.183333,-3.104504,1.947642,-4.000115,,,,,,
7703,64.191667,-3.104950,1.947636,-4.000216,,,,,,
7704,64.200000,-3.104908,1.947855,-4.000243,,,,,,
7705,64.208333,-3.104847,1.947773,-4.000938,,,,,,
7706,64.216667,-3.104413,1.947487,-4.001862,,,,,,
7707,64.225000,-3.100049,1.946762,-3.998689,,,,,,
7708,64.233333,-3.099237,1.946750,-3.998789,,,,,,
7709,64.241667,-3.098722,1.946802,-3.999160,,,,,,
7710,64.250000,-3.098142,1.946895,-3.999404,,,,,,
7711,64.258333,-3.097310,1.947008,-3.998671,,,,,,
7712,64.266667,-3.096510,1.947123,-3.998151,,,,,,
7713,64.275000,-3.095788,1.947025,-3.998134,,,,,,
7714,64.283333,-3.095122,1.947319,-3.997576,,,,,,
7715,64.291667,-3.098377,1.948124,-4.000947,,,,,,
7716,64.300000,,,,,,,,,
7717,64.308333,,,,,,,,,
7718,64.316667,,,,,,,,,
7719,64.325000,-3.090771,1.946981,-3.997011,,,,,,
7720,64.333333,-3.090025,1.946724,-3.997165,,,,,,
7721,64.341667,-3.089560,1.946752,-3.997212,,,,,,
7722,64.350000,-3.088998,1.946907,-3.996884,,,,,,
7723,64.358333,-3.088109,1.946594,-3.996507,,,,,,
7724,64.366667,-3.087621,1.946396,-3.996525,,,,,,
7725,64.375000,-3.087064,1.946386,-3.996258,,,,,,
7726,64.383333,-3.084284,1.942451,-4.000053,,,,,,
7727,64.391667,-3.083653,1.942281,-4.000093,,,,,,
7728,64.400000,,,,,,,,,
7729,64.408333,-3.088482,1.947740,-3.998592,,,,,,
7730,64.416667,-3.088140,1.947674,-3.998311,,,,,,
7731,64.425000,-3.087814,1.947614,-3.998239,,,,,,
7732,64.433333,-3.087599,1.947765,-3.998214,,,,,,
7733,64.441667,-3.087327,1.947895,-3.998052,,,,,,
7734,64.450000,-3.087122,1.947996,-3.997896,,,,,,
7735,64.458333,-3.087116,1.947942,-3.998066,,,,,,
7736,64.466667,-3.087051,1.947888,-3.998231,,,,,,
7737,64.475000,-3.086923,1.947952,-3.998266,,,,,,
7738,64.483333,-3.087064,1.947878,-3.998567,,,,,,
7739,64.491667,-3.087361,1.947957,-3.998829,,,,,,
7740,64.500000,-3.087584,1.947969,-3.998913,,,,,,
7741,64.508333,-3.087565,1.948076,-3.999092,,,,,,
7742,64.516667,-3.087570,1.948091,-3.999352,,,,,,
7743,64.525000,-3.087708,1.948081,-3.999527,,,,,,
7744,64.533333,-3.087775,1.948005,-3.999454,,,,,,
7745,64.541667,-3.087912,1.948143,-3.999475,,,,,,
7746,64.550000,-3.088061,1.947904,-3.999595,,,,,,
7747,64.558333,-3.088500,1.948149,-3.999620,,,,,,
7748,64.566667,-3.088522,1.947983,-3.999656,,,,,,
7749,64.575000,-3.088819,1.948046,-3.999852,,,,,,
7750,64.583333,-3.085325,1.946881,-3.996847,,,,,,
7751,64.591667,-3.085770,1.946920,-3.996989,,,,,,
7752,64.600000,-3.086127,1.946782,-3.997369,,,,,,
7753,64.608333,-3.086547,1.946718,-3.997695,,,,,,
7754,64.616667,-3.087006,1.946547,-3.998049,,,,,,
7755,64.625000,-3.087563,1.946687,-3.998283,,,,,,
7756,64.633333,-3.088148,1.946771,-3.998311,,,,,,
7757,64.641667,-3.088800,1.946757,-3.998781,,,,,,
7758,64.650000,-3.089424,1.946772,-3.998690,,,,,,
7759,64.658333,-3.089876,1.946700,-3.998678,,,,,,
7760,64.666667,-3.090743,1.946612,-3.998814,,,,,,
7761,64.675000,-3.095626,1.947674,-4.002349,,,,,,
7762,64.683333,,,,,,,,,
7763,64.691667,,,,,,,,,
7764,64.700000,-3.094528,1.947054,-3.999240,,,,,,
7765,64.708333,-3.095716,1.947152,-3.999567,,,,,,
7766,64.716667,-3.096273,1.947195,-4.000036,,,,,,
7767,64.725000,-3.097019,1.947382,-4.000067,,,,,,
7768,64.733333,-3.097679,1.947236,-4.000677,,,,,,
7769,64.741667,-3.098315,1.947137,-4.001103,,,,,,
7770,64.750000,-3.098758,1.946904,-4.001519,,,,,,
7771,64.758333,-3.099466,1.946825,-4.002225,,,,,,
7772,64.766667,-3.104007,1.947592,-4.006136,,,,,,
7773,64.775000,-3.104589,1.947495,-4.006774,,,,,,
7774,64.783333,-3.105473,1.947402,-4.007371,,,,,,
7775,64.791667,-3.106541,1.947518,-4.007795,,,,,,
7776,64.800000,-3.101913,1.942666,-4.009558,,,,,,
7777,64.808333,-3.102893,1.942810,-4.009728,,,,,,
7778,64.816667,-3.103352,1.942357,-4.010631,,,,,,
7779,64.825000,-3.104190,1.942385,-4.011181,,,,,,
7780,64.833333,-3.107570,1.947026,-4.005872,,,,,,
7781,64.841667,-3.113100,1.948118,-4.010316,,,,,,
7782,64.850000,-3.113998,1.947951,-4.011160,,,,,,
7783,64.858333,-3.114598,1.947869,-4.011812,,,,,,
7784,64.866667,-3.115021,1.947642,-4.012409,,,,,,
7785,64.875000,-3.111984,1.946802,-4.009851,,,,,,
7786,64.883333,-3.112597,1.946619,-4.011151,,,,,,
7787,64.891667,-3.113361,1.946607,-4.011669,,,,,,
7788,64.900000,-3.114055,1.946423,-4.012589,,,,,,
7789,64.908333,-3.114626,1.946337,-4.013558,,,,,,
7790,64.916667,-3.112928,1.942043,-4.019061,,,,,,
7791,64.925000,-3.113839,1.942310,-4.019927,,,,,,
7792,64.933333,-3.114705,1.942456,-4.020902,,,,,,
7793,64.941667,,,,,,,,,
7794,64.950000,,,,,,,,,
7795,64.958333,-3.122379,1.947704,-4.022103,,,,,,
7796,64.966667,-3.123073,1.947774,-4.023278,,,,,,
7797,64.975000,-3.120188,1.946822,-4.021191,,,,,,
7798,64.983333,-3.120811,1.946710,-4.022391,,,,,,
7799,64.991667,-3.121323,1.946907,-4.023258,,,,,,
7800,65.000000,-3.121870,1.946810,-4.024574,,,,,,
7801,65.008333,-3.122368,1.946844,-4.025504,,,,,,
7802,65.016667,-3.122676,1.946669,-4.026701,,,,,,
7803,65.025000,-3.123024,1.946621,-4.027844,,,,,,
7804,65.033333,-3.123444,1.946725,-4.028926,,,,,,
7805,65.041667,-3.123658,1.946398,-4.030173,,,,,,
7806,65.050000,-3.124086,1.946412,-4.031502,,,,,,
7807,65.058333,-3.128177,1.947352,-4.036148,,,,,,
7808,65.066667,-3.128707,1.947162,-4.037492,,,,,,
7809,65.075000,-3.128807,1.947312,-4.038775,,,,,,
7810,65.083333,-3.129281,1.947316,-4.040357,,,,,,
7811,65.091667,-3.129691,1.947353,-4.041824,,,,,,
7812,65.100000,-3.129834,1.947278,-4.043006,,,,,,
7813,65.108333,-3.130389,1.947550,-4.044491,,,,,,
7814,65.116667,-3.130657,1.947398,-4.045837,,,,,,
7815,65.125000,-3.125315,1.942457,-4.048305,,,,,,
7816,65.133333,-3.125464,1.942336,-4.049417,,,,,,
7817,65.141667,-3.125959,1.942358,-4.050836,,,,,,
7818,65.150000,-3.126199,1.942458,-4.052052,,,,,,
7819,65.158333,-3.126600,1.942630,-4.052978,,,,,,
7820,65.166667,-3.126872,1.942535,-4.054314,,,,,,
7821,65.175000,-3.127355,1.942669,-4.055424,,,,,,
7822,65.183333,-3.129958,1.947072,-4.051654,,,,,,
7823,65.191667,-3.130295,1.947192,-4.052421,,,,,,
7824,65.200000,-3.130575,1.947112,-4.053377,,,,,,
7825,65.208333,-3.130798,1.947154,-4.054293,,,,,,
7826,65.216667,-3.131072,1.947065,-4.055251,,,,,,
7827,65.225000,-3.131559,1.947092,-4.056195,,,,,,
7828,65.233333,-3.136127,1.948203,-4.060687,,,,,,
7829,65.241667,-3.136580,1.948138,-4.061577,,,,,,
7830,65.250000,-3.136975,1.948229,-4.062457,,,,,,
7831,65.258333,-3.137442,1.948072,-4.063461,,,,,,
7832,65.266667,-3.137859,1.947906,-4.064319,,,,,,
7833,65.275000,-3.138077,1.947972,-4.065198,,,,,,
7834,65.283333,-3.138465,1.947906,-4.066151,,,,,,
7835,65.291667,-3.135310,1.946839,-4.064022,,,,,,
7836,65.300000,-3.135809,1.946854,-4.064751,,,,,,
7837,65.308333,-3.136194,1.946563,-4.065759,,,,,,
7838,65.316667,-3.136580,1.946669,-4.066581,,,,,,
7839,65.325000,-3.137042,1.946523,-4.067471,,,,,,
7840,65.333333,-3.137410,1.946474,-4.068417,,,,,,
7841,65.341667,-3.137777,1.946562,-4.068940,,,,,,
7842,65.350000,-3.138347,1.946838,-4.069516,,,,,,
7843,65.358333,-3.138932,1.946781,-4.070633,,,,,,
7844,65.366667,-3.139662,1.946721,-4.071287,,,,,,
7845,65.375000,-3.144161,1.947854,-4.075404,,,,,,
7846,65.383333,-3.144650,1.947524,-4.076252,,,,,,
7847,65.391667,,,,,,,,,
7848,65.400000,-3.145798,1.947633,-4.077755,,,,,,
7849,65.408333,-3.146607,1.947737,-4.078491,,,,,,
7850,65.416667,-3.141739,1.942576,-4.080973,,,,,,
7851,65.425000,-3.142615,1.942690,-4.081611,,,,,,
7852,65.433333,-3.143269,1.942871,-4.082188,,,,,,
7853,65.441667,-3.143910,1.942696,-4.083029,,,,,,
7854,65.450000,-3.144475,1.942364,-4.083844,,,,,,
7855,65.458333,-3.147749,1.947230,-4.078499,,,,,,
7856,65.466667,-3.148700,1.947354,-4.078651,,,,,,
7857,65.475000,-3.154294,1.948218,-4.083858,,,,,,
7858,65.483333,-3.155163,1.948275,-4.084397,,,,,,
7859,65.491667,-3.155967,1.948331,-4.084954,,,,,,
7860,65.500000,-3.152899,1.947095,-4.082556,,,,,,
7861,65.508333,-3.153800,1.946798,-4.083597,,,,,,
7862,65.516667,-3.154598,1.946890,-4.083973,,,,,,
7863,65.525000,-3.155472,1.946730,-4.084400,,,,,,
7864,65.533333,-3.156396,1.946434,-4.085042,,,,,,
7865,65.541667,-3.161821,1.947602,-4.088712,,,,,,
7866,65.550000,,,,,,,,,
7867,65.558333,,,,,,,,,
7868,65.566667,-3.159827,1.942346,-4.091941,,,,,,
7869,65.575000,-3.163515,1.947080,-4.086568,,,,,,
7870,65.583333,-3.164312,1.946948,-4.087008,,,,,,
7871,65.591667,-3.164928,1.946960,-4.087376,,,,,,
7872,65.600000,-3.165613,1.946902,-4.088163,,,,,,
7873,65.608333,-3.170800,1.947676,-4.093248,,,,,,
7874,65.616667,-3.171251,1.947447,-4.093970,,,,,,
7875,65.625000,-3.171737,1.947374,-4.094663,,,,,,
7876,65.633333,-3.172294,1.947242,-4.095328,,,,,,
7877,65.641667,-3.169753,1.946232,-4.093125,,,,,,
7878,65.650000,-3.170662,1.946268,-4.093814,,,,,,
7879,65.658333,-3.171252,1.946133,-4.094594,,,,,,
7880,65.666667,-3.171815,1.946032,-4.095483,,,,,,
7881,65.675000,-3.172179,1.945986,-4.096068,,,,,,
7882,65.683333,-3.172554,1.946093,-4.096748,,,,,,
7883,65.691667,-3.173034,1.946135,-4.097660,,,,,,
7884,65.700000,-3.173465,1.946171,-4.098565,,,,,,
7885,65.708333,-3.174000,1.946198,-4.098961,,,,,,
7886,65.716667,-3.174408,1.946378,-4.099487,,,,,,
7887,65.725000,-3.178716,1.947286,-4.103363,,,,,,
7888,65.733333,-3.178977,1.947062,-4.104172,,,,,,
7889,65.741667,,,,,,,,,
7890,65.750000,,,,,,,,,
7891,65.758333,,,,,,,,,
7892,65.766667,,,,,,,,,
7893,65.775000,,,,,,,,,
7894,65.783333,,,,,,,,,
7895,65.791667,-3.180214,1.947234,-4.108615,,,,,,
7896,65.800000,-3.180326,1.947223,-4.109138,,,,,,
7897,65.808333,-3.180397,1.947210,-4.109787,,,,,,
7898,65.816667,-3.180231,1.947192,-4.110307,,,,,,
7899,65.825000,-3.179976,1.947251,-4.110756,,,,,,
7900,65.833333,-3.180030,1.947352,-4.111141,,,,,,
7901,65.841667,,,,,,,,,
7902,65.850000,,,,,,,,,
7903,65.858333,,,,,,,,,
7904,65.866667,,,,,,,,,
7905,65.875000,-3.179321,1.947502,-4.113465,,,,,,
7906,65.883333,-3.178987,1.947631,-4.113891,,,,,,
7907,65.891667,-3.178917,1.947793,-4.114390,,,,,,
7908,65.900000,-3.173956,1.946758,-4.110687,,,,,,
7909,65.908333,-3.173486,1.946687,-4.111131,,,,,,
7910,65.916667,-3.173070,1.946699,-4.111434,,,,,,
7911,65.925000,-3.169531,1.941205,-4.118570,,,,,,
7912,65.933333,-3.169205,1.941492,-4.119069,,,,,,
7913,65.941667,-3.168529,1.941604,-4.119531,,,,,,
7914,65.950000,-3.170259,1.946056,-4.115229,,,,,,
7915,65.958333,-3.169691,1.946075,-4.116213,,,,,,
7916,65.966667,-3.168949,1.946066,-4.116447,,,,,,
7917,65.975000,-3.168396,1.946402,-4.116564,,,,,,
7918,65.983333,-3.171549,1.947414,-4.120250,,,,,,
7919,65.991667,-3.171355,1.947623,-4.120715,,,,,,
7920,66.000000,-3.170982,1.947590,-4.121159,,,,,,
7921,66.008333,-3.170581,1.947621,-4.121522,,,,,,
7922,66.016667,-3.170078,1.947807,-4.121935,,,,,,
7923,66.025000,,,,,,,,,
7924,66.033333,,,,,,,,,
7925,66.041667,-3.160085,1.941141,-4.125676,,,,,,
7926,66.050000,-3.159386,1.941239,-4.126143,,,,,,
7927,66.058333,-3.161449,1.946018,-4.121325,,,,,,
7928,66.066667,-3.160655,1.945770,-4.122438,,,,,,
7929,66.075000,-3.160212,1.945966,-4.122773,,,,,,
7930,66.083333,-3.159630,1.946197,-4.123009,,,,,,
7931,66.091667,-3.159033,1.946340,-4.123065,,,,,,
7932,66.100000,-3.158536,1.946471,-4.123155,,,,,,
7933,66.108333,-3.162269,1.947488,-4.127125,,,,,,
7934,66.116667,-3.162009,1.947640,-4.127476,,,,,,
7935,66.125000,-3.161449,1.947590,-4.127999,,,,,,
7936,66.133333,,,,,,,,,
7937,66.141667,,,,,,,,,
7938,66.150000,,,,,,,,,
7939,66.158333,,,,,,,,,
7940,66.166667,,,,,,,,,
7941,66.175000,-3.151508,1.941662,-4.132746,,,,,,
7942,66.183333,-3.151114,1.941738,-4.133142,,,,,,
7943,66.191667,-3.153126,1.946062,-4.128585,,,,,,
7944,66.200000,-3.152700,1.945943,-4.129049,,,,,,
7945,66.208333,-3.152481,1.945975,-4.129600,,,,,,
7946,66.216667,-3.152317,1.945832,-4.130180,,,,,,
7947,66.225000,-3.152192,1.945901,-4.130668,,,,,,
7948,66.233333,-3.152063,1.945780,-4.131108,,,,,,
7949,66.241667,-3.152008,1.945800,-4.131445,,,,,,
7950,66.250000,-3.151992,1.945922,-4.131699,,,,,,
7951,66.258333,-3.151861,1.945892,-4.131913,,,,,,
7952,66.266667,-3.151986,1.945903,-4.132350,,,,,,
7953,66.275000,-3.152005,1.945918,-4.132657,,,,,,
7954,66.283333,-3.152050,1.945960,-4.132894,,,,,,
7955,66.291667,-3.152095,1.945893,-4.133267,,,,,,
7956,66.300000,-3.152094,1.945989,-4.133451,,,,,,
7957,66.308333,-3.152164,1.945886,-4.134046,,,,,,
7958,66.316667,-3.152318,1.945843,-4.134521,,,,,,
7959,66.325000,-3.152402,1.945786,-4.134945,,,,,,
7960,66.333333,-3.152556,1.945680,-4.135371,,,,,,
7961,66.341667,-3.152833,1.945794,-4.135684,,,,,,
7962,66.350000,-3.153038,1.945807,-4.136244,,,,,,
7963,66.358333,-3.157131,1.946406,-4.139928,,,,,,
7964,66.366667,-3.157448,1.946465,-4.140270,,,,,,
7965,66.375000,-3.157772,1.946436,-4.140718,,,,,,
7966,66.383333,-3.158161,1.946392,-4.141237,,,,,,
7967,66.391667,-3.158518,1.946365,-4.141690,,,,,,
7968,66.400000,-3.159245,1.946494,-4.142008,,,,,,
7969,66.408333,-3.159597,1.946343,-4.142416,,,,,,
7970,66.416667,-3.160314,1.946465,-4.142885,,,,,,
7971,66.425000,-3.160614,1.946259,-4.143304,,,,,,
7972,66.433333,-3.161046,1.946382,-4.143752,,,,,,
7973,66.441667,-3.157952,1.945435,-4.141081,,,,,,
7974,66.450000,-3.158374,1.945401,-4.141419,,,,,,
7975,66.458333,-3.158809,1.945578,-4.141626,,,,,,
7976,66.466667,-3.159194,1.945528,-4.141953,,,,,,
7977,66.475000,-3.159619,1.945549,-4.142161,,,,,,
7978,66.483333,-3.159899,1.945553,-4.142327,,,,,,
7979,66.491667,-3.157788,1.941003,-4.147871,,,,,,
7980,66.500000,-3.158024,1.940903,-4.148325,,,,,,
7981,66.508333,-3.158280,1.940893,-4.148747,,,,,,
7982,66.516667,-3.158405,1.940735,-4.149198,,,,,,
7983,66.525000,-3.158675,1.940744,-4.149458,,,,,,
7984,66.533333,-3.158955,1.940631,-4.149768,,,,,,
7985,66.541667,,,,,,,,,
7986,66.550000,,,,,,,,,
7987,66.558333,,,,,,,,,
7988,66.566667,,,,,,,,,
7989,66.575000,,,,,,,,,
7990,66.583333,,,,,,,,,
7991,66.591667,,,,,,,,,
7992,66.600000,,,,,,,,,
7993,66.608333,-3.168744,1.946806,-4.150873,,,,,,
7994,66.616667,,,,,,,,,
7995,66.625000,,,,,,,,,
7996,66.633333,,,,,,,,,
7997,66.641667,-3.169810,1.946816,-4.152409,,,,,,
7998,66.650000,-3.169815,1.946718,-4.152727,,,,,,
7999,66.658333,-3.169964,1.946779,-4.153089,,,,,,
8000,66.666667,-3.170263,1.946907,-4.153314,,,,,,
8001,66.675000,-3.166075,1.945755,-4.150032,,,,,,
8002,66.683333,-3.163704,1.940682,-4.156279,,,,,,
8003,66.691667,-3.166500,1.945603,-4.150943,,,,,,
8004,66.700000,-3.166637,1.945505,-4.151265,,,,,,
8005,66.708333,-3.166862,1.945481,-4.151801,,,,,,
8006,66.716667,-3.164353,1.940593,-4.157966,,,,,,
8007,66.725000,-3.167181,1.945516,-4.152506,,,,,,
8008,66.733333,-3.167448,1.945631,-4.152798,,,,,,
8009,66.741667,-3.167519,1.945624,-4.153073,,,,,,
8010,66.750000,-3.164858,1.940395,-4.159584,,,,,,
8011,66.758333,-3.165093,1.940482,-4.160053,,,,,,
8012,66.766667,-3.165285,1.940457,-4.160486,,,,,,
8013,66.775000,-3.165320,1.940413,-4.161188,,,,,,
8014,66.783333,-3.165192,1.940309,-4.161714,,,,,,
8015,66.791667,-3.165230,1.940250,-4.162139,,,,,,
8016,66.800000,-3.165307,1.940343,-4.162582,,,,,,
8017,66.808333,-3.165386,1.940515,-4.163077,,,,,,
8018,66.816667,-3.165489,1.940604,-4.163466,,,,,,
8019,66.825000,-3.165198,1.940267,-4.164167,,,,,,
8020,66.833333,,,,,,,,,
8021,66.841667,,,,,,,,,
8022,66.850000,,,,,,,,,
8023,66.858333,-3.165361,1.940551,-4.166718,,,,,,
8024,66.866667,-3.171293,1.945858,-4.165472,,,,,,
8025,66.875000,-3.167305,1.944712,-4.162986,,,,,,
8026,66.883333,-3.167156,1.944650,-4.163756,,,,,,
8027,66.891667,-3.167084,1.944575,-4.164800,,,,,,
8028,66.900000,-3.166982,1.944525,-4.165654,,,,,,
8029,66.908333,-3.166870,1.944485,-4.166429,,,,,,
8030,66.916667,-3.166831,1.944208,-4.167317,,,,,,
8031,66.925000,-3.166779,1.944382,-4.167733,,,,,,
8032,66.933333,-3.166599,1.944309,-4.168432,,,,,,
8033,66.941667,-3.166799,1.944456,-4.169143,,,,,,
8034,66.950000,-3.166807,1.944425,-4.169952,,,,,,
8035,66.958333,-3.166872,1.944372,-4.170822,,,,,,
8036,66.966667,-3.166845,1.944468,-4.171459,,,,,,
8037,66.975000,-3.166751,1.944446,-4.172254,,,,,,
8038,66.983333,-3.166759,1.944441,-4.173000,,,,,,
8039,66.991667,-3.166790,1.944251,-4.174052,,,,,,
8040,67.000000,-3.166882,1.944453,-4.174857,,,,,,
8041,67.008333,-3.166869,1.944350,-4.175602,,,,,,
8042,67.016667,-3.166879,1.944516,-4.176497,,,,,,
8043,67.025000,-3.166859,1.944277,-4.177646,,,,,,
8044,67.033333,-3.166799,1.944200,-4.178941,,,,,,
8045,67.041667,-3.166704,1.944085,-4.180024,,,,,,
8046,67.050000,-3.164030,1.939106,-4.187369,,,,,,
8047,67.058333,-3.164009,1.939004,-4.188533,,,,,,
8048,67.066667,-3.164032,1.938899,-4.190018,,,,,,
8049,67.075000,-3.164071,1.938923,-4.191142,,,,,,
8050,67.083333,-3.166445,1.943659,-4.186983,,,,,,
8051,67.091667,-3.164162,1.939005,-4.193763,,,,,,
8052,67.100000,-3.164286,1.939060,-4.195235,,,,,,
8053,67.108333,-3.164268,1.938978,-4.196457,,,,,,
8054,67.116667,-3.164321,1.938950,-4.197976,,,,,,
8055,67.125000,-3.166512,1.943427,-4.194203,,,,,,
8056,67.133333,-3.166695,1.943465,-4.195689,,,,,,
8057,67.141667,-3.166739,1.943377,-4.196970,,,,,,
8058,67.150000,-3.166749,1.943352,-4.198312,,,,,,
8059,67.158333,-3.166816,1.943379,-4.199600,,,,,,
8060,67.166667,-3.166933,1.943354,-4.200938,,,,,,
8061,67.175000,-3.166887,1.943167,-4.202724,,,,,,
8062,67.183333,,,,,,,,,
8063,67.191667,,,,,,,,,
8064,67.200000,,,,,,,,,
8065,67.208333,,,,,,,,,
8066,67.216667,,,,,,,,,
8067,67.225000,,,,,,,,,
8068,67.233333,,,,,,,,,
8069,67.241667,-3.170103,1.942474,-4.222405,,,,,,
8070,67.250000,,,,,,,,,
8071,67.258333,,,,,,,,,
8072,67.266667,,,,,,,,,
8073,67.275000,,,,,,,,,
8074,67.283333,-3.171109,1.942172,-4.233040,,,,,,
8075,67.291667,-3.171263,1.942237,-4.235322,,,,,,
8076,67.300000,,,,,,,,,
8077,67.308333,,,,,,,,,
8078,67.316667,,,,,,,,,
8079,67.325000,,,,,,,,,
8080,67.333333,-3.169391,1.940437,-4.248643,,,,,,
8081,67.341667,-3.169886,1.940693,-4.250970,,,,,,
8082,67.350000,-3.170163,1.940549,-4.253590,,,,,,
8083,67.358333,-3.170185,1.940160,-4.256444,,,,,,
8084,67.366667,-3.170169,1.939997,-4.259101,,,,,,
8085,67.375000,,,,,,,,,
8086,67.383333,,,,,,,,,
8087,67.391667,,,,,,,,,
8088,67.400000,,,,,,,,,
8089,67.408333,,,,,,,,,
8090,67.416667,,,,,,,,,
8091,67.425000,,,,,,,,,
8092,67.433333,-3.168849,1.937568,-4.284652,,,,,,
8093,67.441667,,,,,,,,,
8094,67.450000,,,,,,,,,
8095,67.458333,-3.166965,1.935997,-4.296031,,,,,,
8096,67.466667,-3.167122,1.935882,-4.299678,,,,,,
8097,67.475000,-3.167485,1.935721,-4.303195,,,,,,
8098,67.483333,,,,,,,,,
8099,67.491667,,,,,,,,,
8100,67.500000,,,,,,,,,
8101,67.508333,-3.165091,1.932909,-4.319819,,,,,,
8102,67.516667,-3.165247,1.932571,-4.323910,,,,,,
8103,67.525000,-3.165367,1.932216,-4.328012,,,,,,
8104,67.533333,,,,,,,,,
8105,67.541667,,,,,,,,,
8106,67.550000,-3.152808,1.924363,-4.342927,,,,,,
8107,67.558333,,,,,,,,,
8108,67.566667,,,,,,,,,
8109,67.575000,,,,,,,,,
8110,67.583333,,,,,,,,,
8111,67.591667,-3.105256,1.924023,-4.345281,,,,,,
8112,67.600000,,,,,,,,,
8113,67.608333,,,,,,,,,
8114,67.616667,,,,,,,,,
8115,67.625000,,,,,,,,,
8116,67.633333,-3.100336,1.932084,-4.329051,,,,,,
8117,67.641667,-3.101436,1.932256,-4.326693,,,,,,
8118,67.650000,-3.097524,1.927094,-4.326057,,,,,,
