Format Version,1.1,Take Name,third_flight,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2015-05-31 10.17.21.452 PM,Total Frames,13813,Rotation Type,Quaternion

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
9710,80.916667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.332760,2.779392,-2.160347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272262,4.487740,-1.219862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9711,80.925000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.340725,2.781013,-2.165236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272491,4.487790,-1.219947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9712,80.933333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.348975,2.782420,-2.170152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9713,80.941667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.357198,2.784131,-2.175058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272440,4.487710,-1.219850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9714,80.950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.365761,2.785553,-2.179943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.269874,4.487638,-1.222334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9715,80.958333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.373901,2.787321,-2.185159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272297,4.487752,-1.219798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9716,80.966667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.382398,2.789007,-2.190032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.269780,4.487570,-1.222351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9717,80.975000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.390551,2.790634,-2.195246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272603,4.487703,-1.219876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9718,80.983333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.398828,2.792063,-2.200120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.264753,4.487838,-1.222332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9719,80.991667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.407146,2.793992,-2.205511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272449,4.487803,-1.219707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9720,81.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.415329,2.795738,-2.210560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272200,4.487722,-1.219782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9721,81.008333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.423526,2.797250,-2.215749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272354,4.487776,-1.219863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9722,81.016667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.432100,2.799016,-2.220796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.269847,4.487546,-1.222375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9723,81.025000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.440259,2.800763,-2.225974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272460,4.487736,-1.219793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9724,81.033333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.448615,2.802695,-2.231325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272359,4.487718,-1.219899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9725,81.041667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.457051,2.804328,-2.236385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272185,4.487625,-1.219930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9726,81.050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.465128,2.806061,-2.241649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9727,81.058333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.473247,2.807953,-2.247042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272716,4.487763,-1.219805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9728,81.066667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.481263,2.809693,-2.252465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.267601,4.488033,-1.219659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9729,81.075000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.489700,2.811543,-2.257808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272336,4.487798,-1.219874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9730,81.083333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.498161,2.813203,-2.263006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272430,4.487768,-1.219870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9731,81.091667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.506068,2.815069,-2.268564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272441,4.487759,-1.219837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9732,81.100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.513979,2.816885,-2.274029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.269737,4.487514,-1.222340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9733,81.108333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.522009,2.818922,-2.279527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272185,4.487726,-1.219848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9734,81.116667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.530187,2.820863,-2.285082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272618,4.487808,-1.219817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9735,81.125000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.538240,2.822604,-2.290441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9736,81.133333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.546191,2.824433,-2.295963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272272,4.487801,-1.219835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9737,81.141667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.553856,2.826360,-2.301523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272401,4.487768,-1.219841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9738,81.150000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.562067,2.828150,-2.307095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.269651,4.487542,-1.222385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9739,81.158333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.570195,2.830066,-2.312423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272632,4.487883,-1.219787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9740,81.166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.577780,2.831762,-2.318050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272478,4.487832,-1.219742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9741,81.175000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.585789,2.833697,-2.323641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272418,4.487784,-1.219896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9742,81.183333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.593302,2.835521,-2.329343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.269729,4.487522,-1.222445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9743,81.191667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.601127,2.837394,-2.335043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.269721,4.487647,-1.222575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9744,81.200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.609099,2.839261,-2.340552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9745,81.208333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.616561,2.840991,-2.346331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272184,4.487744,-1.219874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9746,81.216667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.624219,2.842910,-2.352058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.267526,4.488054,-1.219842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747,81.225000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.631543,2.844792,-2.357916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.267210,4.488000,-1.219817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748,81.233333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.639500,2.846853,-2.363622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.267383,4.488159,-1.219785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9749,81.241667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.646959,2.848651,-2.369326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272249,4.487768,-1.219984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9750,81.250000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654206,2.850549,-2.375178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.269710,4.487484,-1.222332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9751,81.258333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.661553,2.852562,-2.381182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272441,4.487784,-1.219790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9752,81.266667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.668826,2.854436,-2.387094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272145,4.487696,-1.219890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9753,81.275000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.676189,2.856607,-2.392963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272287,4.487720,-1.219873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9754,81.283333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.683523,2.858339,-2.398754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272197,4.487699,-1.219968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9755,81.291667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.690686,2.860320,-2.404682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272034,4.487691,-1.219884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9756,81.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.697778,2.862199,-2.410635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.264640,4.487785,-1.222315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9757,81.308333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.704698,2.864239,-2.416964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.267771,4.488136,-1.219712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9758,81.316667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.711820,2.866360,-2.422922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.264659,4.487748,-1.222308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9759,81.325000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.718743,2.868112,-2.429222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272332,4.487812,-1.219896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9760,81.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.725690,2.870036,-2.435018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.264838,4.487950,-1.222350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9761,81.341667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.732348,2.871863,-2.441325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272576,4.487659,-1.219805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9762,81.350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.739064,2.873762,-2.447305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9763,81.358333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.746137,2.875823,-2.453456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.269756,4.487577,-1.222399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9764,81.366667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.752673,2.877910,-2.459838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9765,81.375000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.759337,2.879866,-2.466084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272182,4.487688,-1.219941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9766,81.383333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.765788,2.881631,-2.472310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9767,81.391667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.772380,2.883239,-2.478326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.269538,4.487530,-1.222428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9768,81.400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.778760,2.885047,-2.484700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272308,4.487751,-1.219853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9769,81.408333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.785382,2.886991,-2.490921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.269715,4.487525,-1.222337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9770,81.416667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.792028,2.888848,-2.496979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272199,4.487743,-1.219875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9771,81.425000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.798272,2.890820,-2.503725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.267289,4.487996,-1.219806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9772,81.433333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.804470,2.892680,-2.510099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272557,4.487809,-1.219837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9773,81.441667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.810903,2.894202,-2.516232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272512,4.487794,-1.219798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9774,81.450000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.816951,2.895863,-2.522740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.269715,4.487557,-1.222315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9775,81.458333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.823278,2.897502,-2.529040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.267310,4.488004,-1.219747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9776,81.466667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.829436,2.899256,-2.535558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272439,4.487835,-1.219759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9777,81.475000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.835528,2.901003,-2.542162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.267330,4.488005,-1.219710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9778,81.483333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.841591,2.902882,-2.548611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272470,4.487729,-1.219909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9779,81.491667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.847754,2.904734,-2.554842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272360,4.487742,-1.219762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780,81.500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.853771,2.906366,-2.561423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272194,4.487749,-1.219895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9781,81.508333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.859852,2.907940,-2.567733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272161,4.487816,-1.219901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9782,81.516667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.865500,2.909646,-2.574450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.269755,4.487549,-1.222322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9783,81.525000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.871402,2.911136,-2.580738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.264966,4.487739,-1.222244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9784,81.533333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.877248,2.912849,-2.587463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.267232,4.487969,-1.219746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9785,81.541667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.883123,2.914548,-2.593904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272309,4.487698,-1.219951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9786,81.550000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.888856,2.916444,-2.600411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.272087,4.487671,-1.219835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
